price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_inventory,shipping_option_price,countries_shipped_to,has_urgency_banner,merchant_rating_count,merchant_rating
6.0,100,1,4.27,15,8.0,5.0,1.0,0.0,1.0,0,0,0,0,green,3,2,43,0.0,2988,3.896921017402945
11.0,5000,0,3.64,829,343.0,157.0,139.0,68.0,122.0,0,0,0,0,black,50,3,24,1.0,10474,3.908535421042582
8.0,1000,1,4.43,398,274.0,70.0,26.0,8.0,20.0,0,0,0,0,white,9,2,39,0.0,816,4.181372549019608
2.0,100,1,2.44,9,1.0,2.0,0.0,3.0,3.0,0,0,0,0,green,50,1,42,1.0,26951,4.035360468999295
5.66,20000,0,4.14,2927,1646.0,564.0,389.0,145.0,183.0,0,0,0,0,purple,14,2,29,0.0,8205,4.195856185252895
3.94,100,0,3.9,21,10.0,5.0,2.0,2.0,2.0,0,0,0,0,green,1,1,39,0.0,189,4.068783068783069
14.0,1000,1,3.61,548,225.0,102.0,89.0,46.0,86.0,0,0,0,0,blue,29,4,26,1.0,40457,3.9603282497466448
9.0,5000,0,3.9,613,311.0,109.0,83.0,43.0,67.0,0,0,0,0,red,50,3,21,0.0,4335,4.057208765859285
4.0,100,1,3.1,21,4.0,5.0,5.0,3.0,4.0,0,0,0,0,multicolor,5,1,25,1.0,22615,4.078222418748618
11.0,100,0,4.75,4,3.0,1.0,0.0,0.0,0.0,0,0,0,0,black,4,3,20,0.0,10286,3.6965778728368655
7.0,100,1,4.52,106,77.0,16.0,7.0,3.0,3.0,1,0,1,0,multicolor,50,2,35,0.0,1269,4.150512214342002
2.0,1000,0,4.19,81,50.0,14.0,6.0,4.0,7.0,1,0,1,0,green,1,1,35,0.0,126370,4.14695734747171
3.92,20000,1,3.76,4367,1975.0,793.0,682.0,397.0,520.0,0,0,0,0,black,7,1,36,1.0,55499,4.138885385322258
8.0,10000,0,3.31,1554,528.0,283.0,245.0,144.0,354.0,0,0,0,0,white,50,2,37,0.0,80713,4.187813611190267
16.0,1000,0,3.16,370,114.0,55.0,72.0,35.0,94.0,0,0,0,0,blue,47,4,27,0.0,47356,4.05688825069685
8.0,1000,0,3.98,234,126.0,43.0,27.0,10.0,28.0,0,0,0,0,purple,3,3,27,1.0,47356,4.05688825069685
3.0,100,0,3.67,12,4.0,3.0,3.0,1.0,1.0,0,0,0,0,white,2,1,40,0.0,38100,4.291469816272966
8.0,100,0,4.19,54,33.0,10.0,4.0,2.0,5.0,1,0,1,0,pink,50,2,21,0.0,8989,3.851930136833908
11.0,100,0,3.24,96,31.0,15.0,15.0,16.0,19.0,0,0,0,0,green,50,2,40,0.0,2282,4.21034180543383
11.0,10000,0,4.02,2050,1089.0,392.0,268.0,126.0,175.0,1,1,0,0,white,50,2,41,0.0,21485,4.146241563881778
12.0,100,1,3.0,6,2.0,0.0,2.0,0.0,2.0,0,0,0,0,white,10,3,25,1.0,366,3.9754098360655736
16.0,100,0,3.82,50,26.0,7.0,7.0,2.0,8.0,0,0,0,0,white,50,5,25,0.0,7676,4.039473684210527
14.0,100,0,3.75,36,18.0,5.0,4.0,4.0,5.0,0,0,0,0,black,50,4,42,0.0,16885,3.897897542197216
3.0,100,1,3.67,6,2.0,2.0,0.0,2.0,0.0,0,0,0,0,gray,5,1,19,0.0,1284,3.9750778816199377
3.86,100,1,3.48,23,9.0,4.0,2.0,5.0,3.0,0,0,0,0,green,1,1,49,0.0,55670,4.1214837434884135
5.82,1000,1,3.93,623,295.0,147.0,81.0,44.0,56.0,0,0,0,0,orange,50,2,61,0.0,1663,4.071557426337943
8.0,50,1,3.67,6,2.0,1.0,2.0,1.0,0.0,0,0,0,0,brown,20,3,37,0.0,519,3.791907514450867
11.0,100,0,4.67,3,2.0,1.0,0.0,0.0,0.0,0,0,0,0,red,50,2,14,0.0,1279,3.707584050039093
11.0,5000,1,3.87,901,400.0,210.0,144.0,64.0,83.0,0,0,0,0,green,50,2,35,1.0,12441,3.924684510891408
1.86,1000,1,3.78,36,20.0,2.0,5.0,4.0,5.0,0,0,0,0,black,50,1,42,1.0,45524,3.9729373517265616
3.88,100,0,3.47,34,14.0,5.0,6.0,1.0,8.0,0,0,0,0,red,1,1,38,1.0,5654,3.9587902370003536
8.0,50,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,brown,50,2,41,0.0,9395,4.1100585417775415
3.71,10,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,black,15,1,135,0.0,60,4.2
5.0,1000,1,4.13,103,59.0,18.0,14.0,4.0,8.0,0,0,0,0,red,50,2,48,1.0,32168,3.884543645859239
11.0,100,0,3.87,46,22.0,9.0,8.0,1.0,6.0,0,0,0,0,blue,50,2,41,0.0,27964,3.948612501788013
11.0,1000,0,3.91,808,381.0,180.0,110.0,68.0,69.0,0,0,0,0,blue,50,2,43,1.0,87178,3.908359907316066
13.0,1000,0,4.31,65,44.0,7.0,8.0,2.0,4.0,1,0,1,0,green,50,3,40,1.0,6256,4.101182864450128
13.0,10000,0,3.9,1184,572.0,222.0,192.0,99.0,99.0,0,0,0,0,purple,50,3,52,0.0,9981,4.308385933273219
5.83,100,0,4.36,22,13.0,5.0,3.0,1.0,0.0,0,0,0,0,yellow,3,1,24,1.0,17471,3.952836128441417
8.0,100,0,3.44,63,23.0,14.0,8.0,4.0,14.0,0,0,0,0,white,50,2,40,0.0,5595,3.7726541554959785
2.81,50,0,3.64,14,5.0,2.0,5.0,1.0,1.0,0,0,0,0,purple,1,1,43,0.0,42919,4.105967054218412
2.0,10000,1,4.36,2942,1898.0,509.0,334.0,101.0,100.0,1,0,1,0,black,50,1,118,0.0,21012,4.189843898724538
5.84,100,0,4.04,24,12.0,7.0,2.0,0.0,3.0,0,0,0,0,green,2,1,25,0.0,9470,3.9568109820485744
7.0,100,0,2.9,10,4.0,0.0,0.0,3.0,3.0,0,0,0,0,white,50,2,33,0.0,32,3.1875
6.0,5000,1,3.82,1442,645.0,296.0,247.0,105.0,149.0,0,0,0,0,pink,50,2,9,0.0,6476,4.157659048795553
9.0,1000,1,3.29,99,40.0,12.0,10.0,11.0,26.0,0,0,0,0,red,44,3,28,0.0,88193,4.080890773644167
6.0,1000,0,4.28,134,84.0,19.0,22.0,2.0,7.0,0,0,0,0,multicolor,50,2,43,1.0,25914,3.862313807208458
8.0,1000,0,3.98,217,122.0,29.0,30.0,12.0,24.0,0,0,0,0,blue,28,3,25,0.0,7676,4.039473684210527
5.8,20000,1,3.47,2407,917.0,426.0,392.0,226.0,446.0,1,1,0,0,green,50,2,35,0.0,21210,3.9623762376237615
9.0,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,black,50,3,43,0.0,291,3.690721649484536
7.0,100,0,4.09,57,27.0,17.0,7.0,3.0,3.0,0,0,0,0,black,50,2,139,1.0,3038,4.342659644502962
12.0,1000,1,3.64,50,19.0,9.0,13.0,3.0,6.0,0,0,0,0,red,23,3,31,1.0,3762,3.7974481658692185
2.89,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,green,1,1,37,0.0,30,3.733333333333333
8.0,50,1,4.67,6,4.0,2.0,0.0,0.0,0.0,0,0,0,0,white,3,2,19,1.0,47,3.872340425531915
9.0,100,0,3.71,51,27.0,5.0,7.0,1.0,11.0,0,0,0,0,gray,50,3,21,0.0,5939,4.070213840713925
5.67,1000,0,3.51,245,87.0,51.0,45.0,23.0,39.0,0,0,0,0,white,50,2,43,0.0,6246,4.0276977265449885
6.0,1000,0,3.26,255,87.0,36.0,44.0,32.0,56.0,0,0,0,0,red,50,2,43,0.0,3161,4.181588105030054
11.0,100,0,3.58,19,8.0,3.0,4.0,0.0,4.0,0,0,0,0,blue,50,2,40,0.0,26833,4.235381805985168
8.0,10000,0,4.14,2182,1209.0,449.0,277.0,115.0,132.0,0,0,0,0,multicolor,50,2,31,0.0,10258,4.243712224605186
7.0,8,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,blue,10,2,43,0.0,53225,3.949159229685298
14.0,100,0,4.23,61,36.0,11.0,8.0,4.0,2.0,1,0,1,0,blue,50,4,41,0.0,12913,3.981336637497096
14.0,1000,1,4.04,475,276.0,64.0,62.0,25.0,48.0,0,0,0,0,yellow,50,4,43,0.0,10264,4.007209664848013
8.0,10000,0,4.13,2396,1260.0,582.0,298.0,116.0,140.0,0,0,0,0,black,50,2,36,0.0,6329,4.16290093221678
2.0,100,1,4.15,34,17.0,8.0,7.0,1.0,1.0,0,0,0,0,white,50,1,48,0.0,620,4.220967741935484
8.0,1000,1,3.09,65,21.0,6.0,12.0,10.0,16.0,0,0,0,0,green,1,3,40,1.0,2867,4.0798744332054415
2.0,100,1,3.9,58,31.0,11.0,3.0,5.0,8.0,0,0,0,0,green,4,1,37,0.0,167,3.6107784431137726
2.0,100,1,2.92,12,2.0,2.0,4.0,1.0,3.0,0,0,0,0,blue,1,1,25,0.0,366,3.9754098360655736
9.0,1000,1,3.03,124,32.0,20.0,26.0,12.0,34.0,0,0,0,0,yellow,50,3,41,1.0,6715,4.057185405807893
3.0,100,1,4.29,58,36.0,13.0,3.0,2.0,4.0,1,0,1,0,black,5,1,34,0.0,1050,3.883809523809524
9.0,20000,1,4.14,5232,2943.0,1022.0,662.0,258.0,347.0,0,0,0,0,purple,10,3,38,1.0,8776,4.153030993618961
11.0,100,1,3.61,18,6.0,5.0,4.0,0.0,3.0,0,0,0,0,gray,5,2,27,0.0,435,3.855172413793104
4.0,1000,0,3.51,550,215.0,99.0,86.0,53.0,97.0,0,0,0,0,green,50,1,32,0.0,13884,4.222846441947565
11.0,1000,1,3.66,129,59.0,20.0,18.0,11.0,21.0,0,0,0,0,white,50,2,35,0.0,2078,3.768046198267565
4.0,100,0,4.13,24,13.0,6.0,2.0,1.0,2.0,0,0,0,0,black,50,1,127,1.0,4572,3.937226596675416
4.9,100,0,3.96,25,13.0,5.0,3.0,1.0,3.0,0,0,0,0,pink,1,1,26,0.0,32858,3.88553776857995
9.0,1000,0,3.85,183,88.0,34.0,28.0,11.0,22.0,0,0,0,0,white,50,3,55,1.0,7076,3.968061051441493
12.0,100,1,3.65,26,12.0,5.0,1.0,4.0,4.0,0,0,0,0,blue,50,3,52,0.0,425,4.110588235294117
7.0,1000,1,3.28,179,64.0,25.0,30.0,18.0,42.0,0,0,0,0,white,50,2,109,1.0,13625,4.382091743119266
7.0,1000,1,3.73,237,111.0,38.0,36.0,17.0,35.0,0,0,0,0,pink,6,2,38,1.0,67171,4.1023209420732165
1.85,100,0,3.9,97,49.0,16.0,14.0,9.0,9.0,0,0,0,0,black,2,1,40,1.0,91631,3.83793694273772
12.0,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,5,3,25,1.0,6,4.5
12.0,20000,1,4.04,2748,1530.0,500.0,295.0,145.0,278.0,0,0,0,0,brown,50,3,41,1.0,8191,4.190208765718472
5.88,20000,0,4.07,6450,3383.0,1430.0,836.0,335.0,466.0,0,0,0,0,white,50,2,55,0.0,12304,4.319001950585175
15.0,1000,0,4.23,483,279.0,105.0,51.0,27.0,21.0,0,0,0,0,green,2,4,40,0.0,26833,4.235381805985168
8.0,20000,0,4.39,5254,3360.0,1065.0,500.0,159.0,170.0,0,0,0,0,multicolor,50,2,36,1.0,6719,4.447536835838666
9.0,10000,0,4.2,2749,1578.0,562.0,339.0,112.0,158.0,1,0,1,0,purple,50,3,43,0.0,36361,3.967520145210528
9.0,50,0,3.0,2,1.0,0.0,0.0,0.0,1.0,0,0,0,0,brown,50,3,38,0.0,62,3.774193548387097
8.0,100,0,3.38,94,34.0,13.0,19.0,11.0,17.0,0,0,0,0,red,50,2,41,0.0,4955,4.005247225025227
7.0,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,50,2,22,0.0,193,4.062176165803109
6.0,100,0,3.3,102,35.0,18.0,15.0,11.0,23.0,0,0,0,0,red,50,2,31,0.0,5841,4.2177709296353365
4.7,100,0,3.87,15,7.0,3.0,3.0,0.0,2.0,0,0,0,0,black,43,1,41,0.0,14327,4.192084874712082
6.0,1000,0,3.67,258,108.0,58.0,34.0,16.0,42.0,0,0,0,0,beige,3,2,40,1.0,2685,3.950093109869646
4.93,100,0,3.77,47,22.0,7.0,8.0,5.0,5.0,0,0,0,0,red,1,1,41,1.0,17752,3.8996732762505633
3.0,1000,0,3.94,426,213.0,88.0,54.0,29.0,42.0,0,0,0,0,gray,50,1,32,0.0,43676,4.283611136550967
8.0,5000,1,3.94,787,394.0,156.0,104.0,60.0,73.0,0,0,0,0,black,50,2,43,0.0,2700,4.046296296296297
2.0,5000,1,3.87,320,154.0,65.0,44.0,20.0,37.0,0,0,0,0,black,1,1,20,0.0,1029,3.9659863945578233
8.0,10000,0,4.14,2360,1316.0,487.0,286.0,116.0,155.0,0,0,0,0,red,50,2,45,0.0,139788,4.166509285489456
14.0,10000,1,3.65,3574,1464.0,713.0,586.0,309.0,502.0,0,0,0,0,black,50,4,32,0.0,16064,4.22379233067729
15.0,1000,1,3.87,546,257.0,112.0,87.0,30.0,60.0,0,0,0,0,yellow,50,4,40,0.0,6775,4.184059040590406
8.0,5000,0,4.23,870,530.0,163.0,82.0,39.0,56.0,0,0,0,0,multicolor,50,2,21,0.0,2380,4.251260504201681
5.67,100000,0,3.53,18393,6769.0,3404.0,3658.0,2003.0,2559.0,0,0,0,0,gray,50,1,37,1.0,19248,3.889131338320865
14.0,5000,0,4.22,686,388.0,165.0,69.0,23.0,41.0,0,0,0,0,gray,50,3,40,0.0,32386,4.260791700117335
7.0,1000,1,3.36,130,54.0,14.0,20.0,9.0,33.0,0,0,0,0,pink,3,2,42,1.0,6731,3.98499480017828
9.0,20000,1,3.94,4304,2089.0,901.0,650.0,287.0,377.0,0,0,0,0,white,50,3,41,0.0,18877,4.079885575038406
11.0,100,1,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,black,15,3,80,1.0,8685,4.140702360391479
16.0,10,0,3.0,3,0.0,2.0,0.0,0.0,1.0,0,0,0,0,green,2,4,34,0.0,31,3.548387096774193
6.0,100,0,3.31,36,11.0,6.0,9.0,3.0,7.0,0,0,0,0,green,1,2,40,0.0,4856,4.167627677100494
12.0,1000,0,3.36,230,75.0,41.0,48.0,23.0,43.0,0,0,0,0,pink,50,3,34,0.0,1837,4.160587915078933
16.0,100,1,3.28,18,7.0,2.0,3.0,1.0,5.0,0,0,0,0,black,50,5,81,0.0,901,3.982241953385128
12.0,1000,0,4.21,103,60.0,20.0,13.0,5.0,5.0,0,0,0,0,white,50,3,43,1.0,20478,3.9103428069147377
13.0,100,1,3.48,121,50.0,18.0,19.0,8.0,26.0,0,0,0,0,black,12,3,40,0.0,18079,4.194922285524642
11.0,10000,0,3.75,1717,745.0,349.0,274.0,145.0,204.0,0,0,0,0,white,50,3,23,1.0,190918,4.235886611005772
11.0,5000,0,3.91,1433,699.0,283.0,211.0,102.0,138.0,0,0,0,0,white,50,2,63,1.0,30225,4.267890818858561
3.71,1000,1,3.45,181,69.0,29.0,33.0,14.0,36.0,0,0,0,0,yellow,3,1,42,0.0,9651,4.079162781058957
6.0,1000,0,3.8,245,118.0,44.0,33.0,15.0,35.0,0,0,0,0,gray,1,2,40,0.0,7363,4.106342523427951
6.0,5000,1,3.89,1229,583.0,258.0,179.0,92.0,117.0,0,0,0,0,gray,50,2,41,0.0,14676,4.07420278004906
12.0,5000,0,3.28,701,245.0,109.0,103.0,87.0,157.0,0,0,0,0,red,50,3,20,0.0,3990,3.897243107769424
5.0,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,green,4,1,35,0.0,1172,4.122866894197952
5.0,5000,0,3.3,1013,326.0,170.0,193.0,125.0,199.0,0,0,0,0,brown,50,2,32,1.0,13510,4.297335307179867
4.66,50000,1,4.01,10122,5274.0,1869.0,1519.0,684.0,776.0,0,0,0,0,purple,1,1,44,0.0,203805,4.216476533941759
8.0,100,1,4.0,17,9.0,4.0,0.0,3.0,1.0,0,0,0,0,blue,50,2,43,0.0,65189,4.049640276733805
9.0,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,50,3,44,0.0,246312,4.203725356458476
8.0,1000,1,3.95,63,32.0,12.0,10.0,2.0,7.0,0,0,0,0,black,50,3,41,0.0,36913,3.949421612981877
5.0,1000,1,4.1,166,95.0,28.0,21.0,9.0,13.0,1,0,1,0,white,1,2,42,0.0,13909,4.356819325616507
6.0,10000,1,4.0,1244,648.0,233.0,180.0,76.0,107.0,0,0,0,0,multicolor,47,2,35,1.0,12974,3.965700632033297
18.0,10,0,2.67,6,1.0,0.0,3.0,0.0,2.0,0,0,0,0,pink,50,5,34,0.0,2038,4.5014720314033365
8.0,20000,1,3.8,9330,4150.0,1941.0,1495.0,731.0,1013.0,0,0,0,0,black,49,2,38,1.0,70773,4.038319698189988
11.0,100,1,3.8,10,5.0,1.0,2.0,1.0,1.0,0,0,0,0,yellow,10,2,26,1.0,247,3.94331983805668
5.0,10000,1,4.19,494,300.0,80.0,52.0,34.0,28.0,0,0,0,0,white,35,2,43,0.0,4524,3.865384615384616
5.0,100,0,4.08,12,7.0,2.0,1.0,1.0,1.0,0,0,0,0,red,1,2,40,0.0,4150,4.252289156626506
26.0,100,1,4.15,20,9.0,8.0,1.0,1.0,1.0,0,0,0,0,black,50,7,17,0.0,131,3.854961832061069
6.0,100,0,3.83,18,9.0,3.0,2.0,2.0,2.0,0,0,0,0,multicolor,3,2,23,0.0,116,3.775862068965517
5.78,100,1,3.71,28,15.0,3.0,2.0,3.0,5.0,0,0,0,0,black,14,2,43,0.0,33855,3.917353418992764
5.0,20000,1,4.13,2409,1337.0,495.0,296.0,117.0,164.0,0,0,0,0,red,13,2,28,0.0,88193,4.080890773644167
5.73,100,0,3.86,7,5.0,0.0,0.0,0.0,2.0,0,0,0,0,white,50,2,42,0.0,885,4.15593220338983
3.83,10000,0,3.64,1773,768.0,309.0,275.0,140.0,281.0,0,0,0,0,orange,50,1,48,1.0,32168,3.884543645859239
7.0,100,0,3.69,71,31.0,12.0,11.0,9.0,8.0,0,0,0,0,blue,50,2,36,0.0,12134,3.86690291742212
15.0,100,0,4.11,56,29.0,14.0,7.0,2.0,4.0,0,0,0,0,blue,50,4,41,1.0,2166,4.030470914127424
3.92,20000,1,3.76,4367,1975.0,793.0,682.0,397.0,520.0,0,0,0,0,black,7,1,36,0.0,55499,4.138885385322258
11.0,100,0,3.43,14,5.0,3.0,2.0,1.0,3.0,0,0,0,0,white,50,2,34,0.0,3120,4.174679487179487
6.0,10,0,4.75,4,3.0,1.0,0.0,0.0,0.0,0,0,0,0,green,5,2,25,0.0,5123,3.9586179972672255
2.65,20000,0,3.4,3443,1232.0,593.0,622.0,327.0,669.0,0,0,0,0,orange,50,1,31,0.0,68022,4.320587456999206
3.71,100,1,3.44,16,8.0,1.0,2.0,0.0,5.0,0,0,0,0,purple,1,1,23,0.0,12309,4.045170200666179
13.0,100,0,3.78,37,17.0,8.0,5.0,1.0,6.0,0,0,0,0,beige,50,3,41,0.0,1022,3.86399217221135
12.0,1000,0,3.59,181,69.0,42.0,27.0,13.0,30.0,0,0,0,0,black,50,3,54,0.0,4924,3.81965881397238
13.0,20000,0,3.91,12041,5723.0,2701.0,1656.0,751.0,1210.0,0,0,0,0,black,50,3,35,0.0,45964,4.097119484814202
12.0,5000,0,4.09,529,288.0,113.0,60.0,26.0,42.0,0,0,0,0,black,50,3,52,1.0,73595,4.38569196276921
5.69,5000,0,4.31,922,568.0,183.0,105.0,24.0,42.0,0,0,0,0,white,50,2,43,0.0,9465,4.138404648705758
6.0,10000,1,3.79,1010,477.0,180.0,152.0,70.0,131.0,0,0,0,0,purple,50,2,6,1.0,10665,4.073792780121894
11.0,1000,1,4.1,413,238.0,75.0,43.0,19.0,38.0,1,1,0,0,red,50,3,29,0.0,17922,4.380203102332329
5.0,100,0,3.75,20,9.0,3.0,3.0,4.0,1.0,0,0,0,0,pink,50,2,50,0.0,3053,3.8584998362266623
7.0,1000,0,3.19,245,77.0,44.0,39.0,19.0,66.0,0,0,0,0,green,50,2,43,1.0,9341,4.012953645219998
11.0,5000,0,3.56,402,168.0,69.0,56.0,37.0,72.0,0,0,0,0,black,50,3,41,1.0,20037,3.880071867045965
5.65,100,1,2.86,7,1.0,1.0,2.0,2.0,1.0,0,0,0,0,black,1,1,41,0.0,17752,3.8996732762505633
5.85,10000,0,3.55,1004,402.0,172.0,168.0,96.0,166.0,0,0,0,0,black,50,2,20,0.0,7314,3.938200710965272
8.0,100,0,4.11,19,12.0,0.0,5.0,1.0,1.0,0,0,0,0,blue,10,3,42,0.0,14664,4.231928532460447
6.0,5000,1,4.13,616,341.0,125.0,74.0,39.0,37.0,0,0,0,0,blue,1,2,18,0.0,15436,4.040554547810314
11.0,100,0,3.96,115,59.0,21.0,15.0,11.0,9.0,0,0,0,0,multicolor,50,3,14,0.0,5175,3.870917874396136
14.0,5000,0,4.12,437,251.0,80.0,47.0,24.0,35.0,0,0,0,0,white,50,3,43,0.0,4220,4.109952606635071
3.68,100,0,3.71,42,18.0,7.0,9.0,3.0,5.0,0,0,0,0,blue,1,1,38,0.0,105015,3.789601485502071
18.0,100,0,3.56,120,47.0,24.0,19.0,9.0,21.0,0,0,0,0,green,9,5,41,1.0,8950,4.274301675977654
5.0,1000,0,3.32,395,146.0,64.0,53.0,36.0,96.0,0,0,0,0,pink,50,1,39,0.0,3809,3.582830139144132
7.0,100,0,4.24,50,29.0,12.0,4.0,2.0,3.0,0,0,0,0,red,50,2,43,0.0,1160,4.143965517241379
8.0,5000,0,4.14,1366,752.0,300.0,156.0,76.0,82.0,0,0,0,0,black,50,2,93,0.0,20824,4.063724548597772
16.0,50,0,3.72,18,8.0,5.0,0.0,2.0,3.0,0,0,0,0,black,2,5,37,0.0,5508,4.322984749455338
5.74,5000,0,3.9,1179,617.0,169.0,177.0,88.0,128.0,0,0,0,0,green,6,2,20,0.0,11854,4.094904673527923
8.0,10000,0,3.71,2747,1253.0,470.0,390.0,233.0,401.0,0,0,0,0,blue,50,3,43,0.0,65189,4.049640276733805
8.0,20000,0,3.63,2058,902.0,319.0,324.0,191.0,322.0,0,0,0,0,black,50,3,43,1.0,65189,4.049640276733805
3.0,100,0,3.9,51,25.0,11.0,6.0,3.0,6.0,0,0,0,0,gray,50,1,41,1.0,9395,4.1100585417775415
2.89,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,green,1,1,37,1.0,30,3.733333333333333
2.0,1000,0,3.32,121,41.0,23.0,19.0,10.0,28.0,0,0,0,0,red,1,1,36,0.0,543,4.119705340699816
9.0,1000,1,3.7,162,70.0,32.0,26.0,10.0,24.0,0,0,0,0,red,50,3,36,1.0,3373,3.9647198339756895
9.0,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,white,50,3,44,1.0,246312,4.203725356458476
11.0,5000,0,4.03,756,387.0,163.0,104.0,46.0,56.0,0,0,0,0,multicolor,50,2,14,0.0,8821,3.872009976193176
9.0,1000,0,4.2,300,188.0,51.0,20.0,15.0,26.0,0,0,0,0,red,30,3,40,0.0,82219,3.5900825843174937
4.8100000000000005,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,5,1,47,0.0,6,4.333333333333333
8.0,50,0,3.8,5,3.0,0.0,1.0,0.0,1.0,0,0,0,0,blue,5,2,23,1.0,129,3.7906976744186047
8.0,10000,1,4.17,1910,1141.0,329.0,212.0,88.0,140.0,0,0,0,0,blue,50,3,19,1.0,2050,4.167804878048781
5.0,1000,1,2.98,102,33.0,13.0,10.0,11.0,35.0,0,0,0,0,pink,2,2,20,1.0,10320,3.904941860465117
6.0,1000,1,3.98,330,160.0,76.0,44.0,26.0,24.0,1,1,0,0,black,50,2,26,0.0,1428,4.351540616246498
13.0,1000,0,4.14,582,313.0,139.0,66.0,28.0,36.0,0,0,0,0,black,50,3,36,0.0,6329,4.16290093221678
2.89,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,green,1,1,37,0.0,30,3.733333333333333
11.0,1000,0,3.97,212,109.0,42.0,28.0,11.0,22.0,0,0,0,0,red,50,3,21,0.0,543,3.9318600368324126
5.0,1000,1,4.13,103,59.0,18.0,14.0,4.0,8.0,0,0,0,0,red,50,2,48,0.0,32168,3.884543645859239
7.0,100,0,3.6,25,10.0,4.0,5.0,3.0,3.0,0,0,0,0,black,50,2,127,0.0,483,4.15527950310559
9.0,1000,1,4.24,192,120.0,32.0,19.0,9.0,12.0,2,1,1,0,purple,50,3,28,0.0,794,4.298488664987405
12.0,100,0,3.6,30,14.0,3.0,5.0,3.0,5.0,0,0,0,0,black,50,3,38,1.0,105015,3.789601485502071
5.75,1000,0,3.67,117,55.0,19.0,14.0,7.0,22.0,0,0,0,0,yellow,50,2,25,0.0,706,4.209631728045326
11.0,100,1,2.92,12,2.0,1.0,6.0,0.0,3.0,0,0,0,0,red,50,2,16,0.0,18,3.6666666666666665
11.0,1000,1,4.15,674,366.0,161.0,69.0,35.0,43.0,0,0,0,0,black,33,3,41,0.0,8191,4.190208765718472
11.0,100,0,4.39,23,14.0,7.0,0.0,1.0,1.0,0,0,0,0,green,50,3,40,0.0,7197,4.3609837432263445
7.0,100,0,3.83,18,10.0,2.0,2.0,1.0,3.0,0,0,0,0,black,1,2,26,1.0,75,3.826666666666666
1.72,100,1,3.77,30,15.0,3.0,5.0,4.0,3.0,0,0,0,0,green,10,1,48,0.0,32168,3.884543645859239
2.9,100,1,3.89,19,9.0,5.0,1.0,2.0,2.0,0,0,0,0,black,6,1,139,0.0,163,4.190184049079755
8.0,10000,0,3.95,903,475.0,148.0,135.0,50.0,95.0,0,0,0,0,red,11,2,39,1.0,24564,3.928879661292949
2.81,50,0,3.64,14,5.0,2.0,5.0,1.0,1.0,0,0,0,0,purple,1,1,43,1.0,42919,4.105967054218412
2.0,100,1,4.15,34,17.0,8.0,7.0,1.0,1.0,0,0,0,0,white,50,1,48,1.0,620,4.220967741935484
8.0,100,0,4.2,10,4.0,5.0,0.0,1.0,0.0,0,0,0,0,multicolor,4,3,20,0.0,88,3.9318181818181817
5.86,1000,1,4.06,223,120.0,44.0,29.0,13.0,17.0,0,0,0,0,pink,6,1,41,0.0,18877,4.079885575038406
11.0,1000,0,3.95,596,304.0,112.0,86.0,36.0,58.0,0,0,0,0,red,50,2,33,1.0,5534,3.999819298879653
2.67,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,purple,5,1,27,0.0,13,3.692307692307693
11.0,10000,1,4.05,1479,754.0,329.0,219.0,73.0,104.0,0,0,0,0,black,50,2,45,1.0,5816,3.936382393397524
13.0,5000,0,3.79,1095,488.0,228.0,168.0,87.0,124.0,0,0,0,0,black,50,3,66,1.0,24306,4.236690529087468
5.65,100,1,2.86,7,1.0,1.0,2.0,2.0,1.0,0,0,0,0,black,1,1,41,1.0,17752,3.8996732762505633
8.0,100,0,4.04,139,72.0,31.0,17.0,8.0,11.0,0,0,0,0,purple,1,2,37,0.0,12745,4.277991369164378
14.0,1000,0,4.18,197,104.0,52.0,26.0,2.0,13.0,1,0,1,0,yellow,50,4,40,0.0,17856,4.17372311827957
11.0,1000,1,3.38,37,15.0,3.0,9.0,1.0,9.0,0,0,0,0,white,49,2,25,0.0,703,3.9601706970128014
7.0,10000,0,3.98,2159,1125.0,374.0,324.0,170.0,166.0,0,0,0,0,black,50,2,40,1.0,213709,4.293899648587566
